"No.","Time","Source","Destination","Protocol","Length","Port","Lenght TCP","Info"
"2253","11.643329","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=82549 Ack=2365715 Win=28956 Len=0 TSval=1653515386 TSecr=1785047938"
"2254","11.643358","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2368611 Ack=77907 Win=16088 Len=1448 TSval=1785047938 TSecr=1653515324"
"2255","11.643366","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=82549 Ack=2368611 Win=28928 Len=0 TSval=1653515386 TSecr=1785047938"
"2256","11.643379","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2370059 Ack=77907 Win=16088 Len=1448 TSval=1785047938 TSecr=1653515324"
"2257","11.643432","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2371507 Ack=77907 Win=16088 Len=1448 TSval=1785047938 TSecr=1653515324"
"2258","11.643448","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2372955 Ack=77907 Win=16088 Len=1448 TSval=1785047938 TSecr=1653515324"
"2259","11.643461","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=82549 Ack=2371507 Win=29004 Len=0 TSval=1653515386 TSecr=1785047938"
"2260","11.643471","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2374403 Ack=77907 Win=16088 Len=1448 TSval=1785047938 TSecr=1653515324"
"2261","11.643481","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","unknown 67 "
"2262","11.643523","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2377299 Ack=77907 Win=16088 Len=1448 TSval=1785047939 TSecr=1653515324"
"2263","11.643550","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2378747 Ack=77907 Win=16088 Len=1448 TSval=1785047939 TSecr=1653515324"
"2264","11.643590","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2380195 Ack=77907 Win=16088 Len=1448 TSval=1785047939 TSecr=1653515324"
"2265","11.643946","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=82549 Ack=2381643 Win=28920 Len=0 TSval=1653515387 TSecr=1785047938"
"2266","11.653716","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2381643 Ack=77907 Win=16088 Len=1448 TSval=1785047939 TSecr=1653515324"
"2267","11.653748","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2383091 Ack=77907 Win=16088 Len=1448 TSval=1785047939 TSecr=1653515333"
"2268","11.653795","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2384539 Ack=77907 Win=16088 Len=1448 TSval=1785047939 TSecr=1653515333"
"2269","11.653811","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2385987 Ack=77907 Win=16088 Len=1448 TSval=1785047939 TSecr=1653515333"
"2270","11.653822","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2387435 Ack=77907 Win=16088 Len=1448 TSval=1785047939 TSecr=1653515333"
"2271","11.653862","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2388883 Ack=77907 Win=16088 Len=1448 TSval=1785047939 TSecr=1653515335"
"2272","11.653876","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=82549 Ack=2384539 Win=28992 Len=0 TSval=1653515397 TSecr=1785047939"
"2273","11.653883","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2390331 Ack=77907 Win=16088 Len=1448 TSval=1785047939 TSecr=1653515335"
"2274","11.653923","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2391779 Ack=77907 Win=16088 Len=1448 TSval=1785047948 TSecr=1653515335"
"2275","11.653964","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=82549 Ack=2391779 Win=28932 Len=0 TSval=1653515397 TSecr=1785047939"
"2276","11.653996","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2393227 Ack=77907 Win=16088 Len=1448 TSval=1785047948 TSecr=1653515335"
"2277","11.654012","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2394675 Ack=77907 Win=16088 Len=1448 TSval=1785047948 TSecr=1653515335"
"2278","11.654021","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2396123 Ack=77907 Win=16088 Len=1448 TSval=1785047948 TSecr=1653515335"
"2279","11.654033","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","unknown 109 "
"2280","11.654080","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2399019 Ack=77907 Win=16088 Len=1448 TSval=1785047948 TSecr=1653515335"
"2281","11.654088","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2400467 Ack=77907 Win=16088 Len=1448 TSval=1785047949 TSecr=1653515335"
"2282","11.654112","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2401915 Ack=77907 Win=16088 Len=1448 TSval=1785047949 TSecr=1653515335"
"2283","11.654151","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2403363 Ack=77907 Win=16088 Len=1448 TSval=1785047949 TSecr=1653515335"
"2284","11.654757","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=82549 Ack=2404811 Win=28820 Len=0 TSval=1653515397 TSecr=1785047948"
"2285","11.664251","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2404811 Ack=77907 Win=16088 Len=1448 TSval=1785047950 TSecr=1653515344"
"2286","11.664279","10.0.0.101","192.168.0.3","TCP","1414","5000,35644","1348","5000  >  35644 [PSH, ACK] Seq=2406259 Ack=79653 Win=16072 Len=1348 TSval=1785047950 TSecr=1653515344"
"2287","11.664287","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","RF RESource INDication [Malformed Packet: length of contained item exceeds length of containing item]"
"2288","11.664377","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2409055 Ack=81101 Win=16088 Len=1448 TSval=1785047972 TSecr=1653515363"
"2289","11.664386","192.168.0.3","10.0.0.101","TCP","878","35644,5000","812","35644  >  5000 [PSH, ACK] Seq=82549 Ack=2407607 Win=28992 Len=812 TSval=1653515407 TSecr=1785047950"
"2290","11.664393","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","ip.access MEASurement PREPROCessing DeFauLT unknown 0x54 "
"2291","11.664407","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2411951 Ack=81101 Win=16088 Len=1448 TSval=1785047972 TSecr=1653515363"
"2292","11.664488","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2413399 Ack=81101 Win=16088 Len=1448 TSval=1785047972 TSecr=1653515363"
"2293","11.664493","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=83361 Ack=2413399 Win=28944 Len=0 TSval=1653515407 TSecr=1785047959"
"2294","11.664511","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","unknown 108 "
"2295","11.664540","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2416295 Ack=81101 Win=16088 Len=1448 TSval=1785047972 TSecr=1653515363"
"2296","11.664549","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2417743 Ack=81101 Win=16088 Len=1448 TSval=1785047972 TSecr=1653515363"
"2297","11.664557","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","unknown 83 "
"2298","11.664569","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2420639 Ack=81101 Win=16088 Len=1448 TSval=1785047972 TSecr=1653515363"
"2299","11.664577","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2422087 Ack=81101 Win=16088 Len=1448 TSval=1785047972 TSecr=1653515363"
"2300","11.664596","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=83361 Ack=2416295 Win=28992 Len=0 TSval=1653515407 TSecr=1785047972"
"2301","11.664611","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2423535 Ack=81101 Win=16088 Len=1448 TSval=1785047972 TSecr=1653515363"
"2302","11.664626","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","unknown 32 "
"2303","11.664666","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2426431 Ack=81101 Win=16088 Len=1448 TSval=1785047972 TSecr=1653515363"
"2304","11.665242","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=83361 Ack=2427879 Win=28896 Len=0 TSval=1653515408 TSecr=1785047972"
"2305","11.674778","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2427879 Ack=81101 Win=16088 Len=1448 TSval=1785047972 TSecr=1653515363"
"2306","11.674881","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2429327 Ack=81101 Win=16088 Len=1448 TSval=1785047972 TSecr=1653515363"
"2307","11.674897","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2430775 Ack=81101 Win=16088 Len=1448 TSval=1785047972 TSecr=1653515363"
"2308","11.674913","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2432223 Ack=82549 Win=16088 Len=1448 TSval=1785047982 TSecr=1653515382"
"2309","11.674921","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2433671 Ack=82549 Win=16088 Len=1448 TSval=1785047982 TSecr=1653515382"
"2310","11.674933","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2435119 Ack=82549 Win=16088 Len=1448 TSval=1785047982 TSecr=1653515382"
"2311","11.674941","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2436567 Ack=82549 Win=16088 Len=1448 TSval=1785047982 TSecr=1653515382"
"2312","11.674993","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=83361 Ack=2430775 Win=28988 Len=0 TSval=1653515418 TSecr=1785047972"
"2313","11.675013","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2438015 Ack=82549 Win=16088 Len=1448 TSval=1785047982 TSecr=1653515382"
"2314","11.675029","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2439463 Ack=82549 Win=16088 Len=1448 TSval=1785047982 TSecr=1653515382"
"2315","11.675055","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=83361 Ack=2438015 Win=28928 Len=0 TSval=1653515418 TSecr=1785047972"
"2316","11.675070","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2440911 Ack=82549 Win=16088 Len=1448 TSval=1785047991 TSecr=1653515382"
"2317","11.675085","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2442359 Ack=82549 Win=16088 Len=1448 TSval=1785047991 TSecr=1653515382"
"2318","11.675100","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2443807 Ack=82549 Win=16088 Len=1448 TSval=1785047991 TSecr=1653515382"
"2319","11.675108","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=83361 Ack=2440911 Win=28904 Len=0 TSval=1653515418 TSecr=1785047982"
"2320","11.675109","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2445255 Ack=82549 Win=16088 Len=1448 TSval=1785047991 TSecr=1653515382"
"2321","11.675137","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2446703 Ack=82549 Win=16088 Len=1448 TSval=1785047991 TSecr=1653515382"
"2322","11.675145","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2448151 Ack=82549 Win=16088 Len=1448 TSval=1785047991 TSecr=1653515382"
"2323","11.675150","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=83361 Ack=2445255 Win=28868 Len=0 TSval=1653515418 TSecr=1785047991"
"2324","11.675153","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2449599 Ack=82549 Win=16088 Len=1448 TSval=1785047991 TSecr=1653515382"
"2325","11.675220","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=83361 Ack=2449599 Win=28832 Len=0 TSval=1653515418 TSecr=1785047991"
"2326","11.683884","192.168.0.3","10.0.0.101","RSL","1514","35644,5000","1448","CHANnel ReQuireD "
"2327","11.685296","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2451047 Ack=82549 Win=16088 Len=1448 TSval=1785047991 TSecr=1653515382"
"2328","11.685328","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2452495 Ack=82549 Win=16088 Len=1448 TSval=1785047991 TSecr=1653515382"
"2329","11.685337","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2453943 Ack=82549 Win=16088 Len=1448 TSval=1785047991 TSecr=1653515382"
"2330","11.685396","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","PREPROCessed MEASurement RESult "
"2331","11.685417","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2456839 Ack=82549 Win=16088 Len=1448 TSval=1785047991 TSecr=1653515382"
"2332","11.685426","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2458287 Ack=82549 Win=16088 Len=1448 TSval=1785047992 TSecr=1653515387"
"2333","11.685449","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2459735 Ack=82549 Win=16088 Len=1448 TSval=1785047992 TSecr=1653515387"
"2334","11.685468","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2461183 Ack=82549 Win=16088 Len=1448 TSval=1785047992 TSecr=1653515387"
"2335","11.685457","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=84809 Ack=2455391 Win=28980 Len=0 TSval=1653515428 TSecr=1785047991"
"2336","11.685499","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=84809 Ack=2459735 Win=28940 Len=0 TSval=1653515428 TSecr=1785047991"
"2337","11.685506","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2462631 Ack=82549 Win=16088 Len=1448 TSval=1785047992 TSecr=1653515387"
"2338","11.685535","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2464079 Ack=82549 Win=16088 Len=1448 TSval=1785047992 TSecr=1653515387"
"2339","11.685554","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2465527 Ack=82549 Win=16088 Len=1448 TSval=1785047992 TSecr=1653515387"
"2340","11.685561","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=84809 Ack=2462631 Win=28916 Len=0 TSval=1653515428 TSecr=1785047992"
"2341","11.685592","10.0.0.101","192.168.0.3","IPA","1514","5000,35644","1448","MGCP (old) "
"2342","11.685631","10.0.0.101","192.168.0.3","IPA","1514","5000,35644","1448","MGCP (old) "
"2343","11.685646","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2469871 Ack=82549 Win=16088 Len=1448 TSval=1785047992 TSecr=1653515387"
"2344","11.685665","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","RELease CONFirm "
"2345","11.685698","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2472767 Ack=82549 Win=16088 Len=1448 TSval=1785047992 TSecr=1653515387"
"2346","11.686401","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=84809 Ack=2474215 Win=28820 Len=0 TSval=1653515429 TSecr=1785047992"
"2347","11.695839","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2474215 Ack=82549 Win=16088 Len=1448 TSval=1785047993 TSecr=1653515387"
"2348","11.695868","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2475663 Ack=82549 Win=16088 Len=1448 TSval=1785047993 TSecr=1653515387"
"2349","11.695929","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=84809 Ack=2477111 Win=28992 Len=0 TSval=1653515439 TSecr=1785047993"
"2350","11.695931","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2477111 Ack=82549 Win=16088 Len=1448 TSval=1785048004 TSecr=1653515397"
"2351","11.695963","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","TFO MODification REQuest "
"2352","11.695978","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","ip.access MDCX "
"2353","11.695987","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2481455 Ack=82549 Win=16088 Len=1448 TSval=1785048004 TSecr=1653515397"
"2354","11.696019","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2482903 Ack=82549 Win=16088 Len=1448 TSval=1785048004 TSecr=1653515397"
"2355","11.696061","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","PRE-HANDOver NOTIFication "
"2356","11.696072","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2485799 Ack=82549 Win=16088 Len=1448 TSval=1785048004 TSecr=1653515397"
"2357","11.696090","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2487247 Ack=82549 Win=16088 Len=1448 TSval=1785048004 TSecr=1653515397"
"2358","11.696110","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2488695 Ack=82549 Win=16088 Len=1448 TSval=1785048004 TSecr=1653515397"
"2359","11.696144","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2490143 Ack=82549 Win=16088 Len=1448 TSval=1785048004 TSecr=1653515397"
"2360","11.696167","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2491591 Ack=82549 Win=16088 Len=1448 TSval=1785048004 TSecr=1653515397"
"2361","11.696194","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2493039 Ack=82549 Win=16088 Len=1448 TSval=1785048004 TSecr=1653515397"
"2362","11.696227","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2494487 Ack=82549 Win=16088 Len=1448 TSval=1785048004 TSecr=1653515397"
"2363","11.696270","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2495935 Ack=82549 Win=16088 Len=1448 TSval=1785048004 TSecr=1653515397"
"2364","11.696317","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=84809 Ack=2495935 Win=28832 Len=0 TSval=1653515439 TSecr=1785048004"
"2365","11.704006","192.168.0.3","10.0.0.101","TCP","1514","35644,5000","1448","35644  >  5000 [ACK] Seq=84809 Ack=2497383 Win=29004 Len=1448 TSval=1653515447 TSecr=1785048004"
"2366","11.706367","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","unknown 100 "
"2367","11.706390","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2498831 Ack=82549 Win=16088 Len=1448 TSval=1785048004 TSecr=1653515397"
"2368","11.706466","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2500279 Ack=82549 Win=16088 Len=1448 TSval=1785048004 TSecr=1653515397"
"2369","11.706498","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","DEACTIVATE SACCH "
"2370","11.706507","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2503175 Ack=82549 Win=16088 Len=1448 TSval=1785048004 TSecr=1653515397"
"2371","11.706525","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=86257 Ack=2500279 Win=28992 Len=0 TSval=1653515449 TSecr=1785048004"
"2372","11.706528","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2504623 Ack=82549 Win=16088 Len=1448 TSval=1785048004 TSecr=1653515397"
"2373","11.706552","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2506071 Ack=82549 Win=16088 Len=1448 TSval=1785048004 TSecr=1653515397"
"2374","11.706587","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2507519 Ack=82549 Win=16088 Len=1448 TSval=1785048004 TSecr=1653515397"
"2375","11.706598","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=86257 Ack=2504623 Win=28956 Len=0 TSval=1653515449 TSecr=1785048004"
"2376","11.706609","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2508967 Ack=82549 Win=16088 Len=1448 TSval=1785048004 TSecr=1653515397"
"2377","11.706639","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2510415 Ack=82549 Win=16088 Len=1448 TSval=1785048004 TSecr=1653515397"
"2378","11.706650","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2511863 Ack=82549 Win=16088 Len=1448 TSval=1785048004 TSecr=1653515397"
"2379","11.706674","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=86257 Ack=2507519 Win=28932 Len=0 TSval=1653515449 TSecr=1785048004"
"2380","11.706703","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=86257 Ack=2511863 Win=28896 Len=0 TSval=1653515449 TSecr=1785048004"
"2381","11.706754","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2513311 Ack=82549 Win=16088 Len=1448 TSval=1785048004 TSecr=1653515397"
"2382","11.706773","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2514759 Ack=82549 Win=16088 Len=1448 TSval=1785048004 TSecr=1653515397"
"2383","11.706790","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2516207 Ack=82549 Win=16088 Len=1448 TSval=1785048004 TSecr=1653515397"
"2384","11.706799","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2517655 Ack=82549 Win=16088 Len=1448 TSval=1785048004 TSecr=1653515397"
"2385","11.706810","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","MultiRate CODEC MOD PERformed "
"2386","11.707474","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=86257 Ack=2520551 Win=28820 Len=0 TSval=1653515450 TSecr=1785048004"
"2387","11.716919","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2520551 Ack=82549 Win=16088 Len=1448 TSval=1785048004 TSecr=1653515397"
"2388","11.716937","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2521999 Ack=82549 Win=16088 Len=1448 TSval=1785048004 TSecr=1653515397"
"2389","11.716948","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2523447 Ack=82549 Win=16088 Len=1448 TSval=1785048004 TSecr=1653515397"
"2390","11.716964","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2524895 Ack=82549 Win=16088 Len=1448 TSval=1785048004 TSecr=1653515397"
"2391","11.716971","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","ip.access DLCX ACK "
"2392","11.716986","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2527791 Ack=82549 Win=16088 Len=1448 TSval=1785048005 TSecr=1653515397"
"2393","11.717025","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=86257 Ack=2524895 Win=28980 Len=0 TSval=1653515460 TSecr=1785048004"
"2394","11.717042","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=86257 Ack=2529239 Win=28944 Len=0 TSval=1653515460 TSecr=1785048004"
"2395","11.717046","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2529239 Ack=82549 Win=16088 Len=1448 TSval=1785048005 TSecr=1653515397"
"2396","11.717058","10.0.0.101","192.168.0.3","IPA","1514","5000,35644","1448","HSL Debug [Malformed Packet: length of contained item exceeds length of containing item]"
"2397","11.717071","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","RF CHANnel RELease ACKnowledge "
"2398","11.717079","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2533583 Ack=82549 Win=16088 Len=1448 TSval=1785048005 TSecr=1653515397"
"2399","11.717089","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=2535031 Ack=82549 Win=16088 Len=1448 TSval=1785048005 TSecr=1653515397"
